Project Name,Sample ID,Latitude,Longitude,latlong,Depth,Datetime,Start Date,End Date,Biome,Environmental Feature,Environmental Material,Oxygen,Temperature,Nitrate
Tara Oceans,SAMEA2730728,-21.4924,56.8828,"(-21.4924,56.8828),(-21.493,56.8858)",5,,Sun May 09 2010 05:50:00 GMT-0700 (MST),Sun May 09 2010 06:00:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,194.508,27.4943,0.244232
Tara Oceans,SAMEA2620457,-21.4757,56.8133,"(-21.4757,56.8133),(-21.4966,56.9011)",5,,Sun May 09 2010 05:30:00 GMT-0700 (MST),Sun May 09 2010 08:05:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,194.508,27.4943,0.244232
Tara Oceans,SAMEA2730866,-16.8082,59.5043,"(-16.8082,59.5043),(-16.8082,59.5043)",5,,Fri Apr 23 2010 12:35:00 GMT-0700 (MST),Fri Apr 23 2010 12:55:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,192.6,28.2728,-2.20176
Tara Oceans,SAMEA2730864,-16.8082,59.5043,"(-16.8082,59.5043),(-16.8083,59.5043)",5,,Fri Apr 23 2010 10:50:00 GMT-0700 (MST),Fri Apr 23 2010 11:04:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,192.6,28.2728,-2.20176
Tara Oceans,SAMEA2622772,-9.1552,-140.5284,"(-9.1552,-140.5284),(-9.1504,-140.5216)",5,,Thu Aug 04 2011 18:33:00 GMT-0700 (MST),Thu Aug 04 2011 22:00:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,190.724,26.519,5.11186
Tara Oceans,SAMEA2657105,-62.1453,-49.3181,"(-62.1453,-49.3181),(-62.14,-49.3273)",5,,Thu Jan 06 2011 15:29:00 GMT-0700 (MST),Thu Jan 06 2011 15:44:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,345.495,0.758658,28.882
Tara Oceans,SAMEA2620251,6.0124,73.8985,"(6.0124,73.8985),(6.0001,73.8955)",5,,Sun Apr 04 2010 02:47:00 GMT-0700 (MST),Sun Apr 04 2010 06:33:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,189.255,29.9803,-1.47882
Tara Oceans,SAMEA2620011,19.0342,64.5162,"(19.0342,64.5162),(19.0393,64.4913)",5,,Mon Mar 15 2010 03:35:00 GMT-0700 (MST),Mon Mar 15 2010 05:53:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.936,26.2314,0.889376
Tara Oceans,SAMEA2657058,18.4017,39.865,"(18.4017,39.865),(18.4,39.86)",5,,Wed Jan 20 2010 08:01:00 GMT-0700 (MST),Wed Jan 20 2010 08:25:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,183.629,27.6676,-0.323509
Tara Oceans,SAMEA2619898,18.4017,39.855,"(18.4017,39.855),(18.3967,39.875)",5,,Wed Jan 20 2010 04:27:00 GMT-0700 (MST),Wed Jan 20 2010 08:30:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,184.061,27.5986,-0.927087
Tara Oceans,SAMEA2619833,23.4017,37.2183,"(23.4017,37.2183),(23.36,37.2183)",5,,Mon Jan 11 2010 07:21:00 GMT-0700 (MST),Mon Jan 11 2010 11:00:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,188.417,25.8244,-0.541919
Tara Oceans,SAMEA2620090,18.5679,66.4581,"(18.5679,66.4581),(18.5839,66.4727)",25,,Thu Mar 18 2010 11:33:00 GMT-0700 (MST),Thu Mar 18 2010 12:32:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,192.959,26.8122,-0.611888
Tara Oceans,SAMEA2620024,19.0108,64.532,"(19.0108,64.532),(19.0284,64.5126)",25,,Mon Mar 15 2010 11:18:00 GMT-0700 (MST),Mon Mar 15 2010 12:46:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,154.7,25.4944,1.23012
Tara Oceans,SAMEA2621825,-33.832,-73.0366,"(-33.832,-73.0366),(-33.9116,-73.0537)",35,,Sat Mar 12 2011 19:36:00 GMT-0700 (MST),Sat Mar 12 2011 20:57:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,237.215,16.4011,0.660123
Tara Oceans,SAMEA2621611,-64.2354,-53.0393,"(-64.2354,-53.0393),(-64.3183,-53.1081)",35,,Sun Jan 09 2011 19:25:00 GMT-0700 (MST),Sun Jan 09 2011 21:20:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,321.805,-1.6529,28.9664
Tara Oceans,SAMEA2621607,-64.2354,-53.0393,"(-64.2354,-53.0393),(-64.3183,-53.1081)",35,,Sun Jan 09 2011 19:25:00 GMT-0700 (MST),Sun Jan 09 2011 21:20:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,321.805,-1.6529,28.9664
Tara Oceans,SAMEA2623837,35.7956,-37.0998,"(35.7956,-37.0998),(35.8427,-37.1526)",40,,Mon Mar 05 2012 17:34:00 GMT-0700 (MST),Mon Mar 05 2012 19:39:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,230.133,17.6636,1.21028
Tara Oceans,SAMEA2623562,29.8982,-79.732,"(29.8982,-79.732),(29.851,-79.7064)",40,,Mon Jan 16 2012 21:35:00 GMT-0700 (MST),Mon Jan 16 2012 22:47:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.986,24.7925,0.90708
Tara Oceans,SAMEA2622276,0.09,-84.6467,"(0.09,-84.6467),(0.0307,-84.612)",40,,Tue May 03 2011 20:52:00 GMT-0700 (MST),Tue May 03 2011 23:37:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,148.901,22.1675,9.68462
Tara Oceans,SAMEA2621438,-47.1208,-57.8265,"(-47.1208,-57.8265),(-47.2007,-57.9446)",40,,Mon Dec 06 2010 18:58:00 GMT-0700 (MST),Mon Dec 06 2010 22:11:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,306.212,6.97564,17.1118
Tara Oceans,SAMEA2619878,22.1433,38.1933,"(22.1433,38.1933),(22.1233,38.1983)",40,,Wed Jan 13 2010 10:54:00 GMT-0700 (MST),Wed Jan 13 2010 11:32:00 GMT-0700 (MST),marine biome,None,particulate matter,184.704,27.1399,0.04326
Tara Oceans,SAMEA2623146,35.4118,-127.7122,"(35.4118,-127.7122),(35.4002,-127.7499)",45,,Wed Oct 19 2011 00:09:00 GMT-0700 (MST),Wed Oct 19 2011 02:07:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,227.686,13.1598,4.83272
Tara Oceans,SAMEA2732923,35.4158,-127.6984,"(35.4158,-127.6984),(35.4135,-127.7053)",45,,Wed Oct 19 2011 02:27:00 GMT-0700 (MST),Wed Oct 19 2011 02:47:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,224.917,12.6118,5.63849
Tara Oceans,SAMEA2623148,35.4118,-127.7122,"(35.4118,-127.7122),(35.4002,-127.7499)",45,,Wed Oct 19 2011 00:09:00 GMT-0700 (MST),Wed Oct 19 2011 02:07:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,227.686,13.1598,4.83272
Tara Oceans,SAMEA2732861,35.3948,-127.7671,"(35.3948,-127.7671),(35.3915,-127.7775)",45,,Tue Oct 18 2011 23:03:00 GMT-0700 (MST),Tue Oct 18 2011 23:27:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,227.975,13.5181,4.30864
Tara Oceans,SAMEA2732857,35.3848,-127.8123,"(35.3848,-127.8123),(35.3802,-127.8033)",45,,Tue Oct 18 2011 21:45:00 GMT-0700 (MST),Tue Oct 18 2011 22:07:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,221.335,12.2378,7.01682
Tara Oceans,SAMEA2731693,-1.7942,-84.632,"(-1.7942,-84.632),(-1.8155,-84.629)",50,,Sun May 22 2011 20:50:00 GMT-0700 (MST),Sun May 22 2011 21:15:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,181.826,23.3822,10.8009
Tara Oceans,SAMEA2623377,6.3354,-103.0345,"(6.3354,-103.0345),(6.3378,-102.9538)",60,,Sun Dec 11 2011 13:27:00 GMT-0700 (MST),Sun Dec 11 2011 16:15:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,77.0385,19.0484,22.0878
Tara Oceans,SAMEA2619876,22.1433,38.1933,"(22.1433,38.1933),(22.1233,38.1983)",70,,Wed Jan 13 2010 10:54:00 GMT-0700 (MST),Wed Jan 13 2010 11:32:00 GMT-0700 (MST),marine biome,None,particulate matter,184.742,26.6914,2.51791
Tara Oceans,SAMEA2620529,-21.4513,54.2757,"(-21.4513,54.2757),(-21.4689,54.3066)",80,,Tue May 11 2010 10:40:00 GMT-0700 (MST),Tue May 11 2010 12:30:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,202.818,24.8665,0.244232
Tara Oceans,SAMEA2620268,5.9997,73.914,"(5.9997,73.914),(5.9998,73.9067)",80,,Sun Apr 04 2010 09:50:00 GMT-0700 (MST),Sun Apr 04 2010 11:50:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,132.779,27.7234,0.569531
Tara Oceans,SAMEA2619851,23.4217,37.2517,"(23.4217,37.2517),(23.4183,37.245)",80,,Mon Jan 11 2010 14:17:00 GMT-0700 (MST),Mon Jan 11 2010 15:20:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,179.968,26.0504,1.20106
Tara Oceans,SAMEA2622981,6.6768,-153.1113,"(6.6768,-153.1113),(6.6112,-153.0543)",85,,Sun Sep 11 2011 16:50:00 GMT-0700 (MST),Sun Sep 11 2011 22:32:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,183.414,28.2969,0.614344
Tara Oceans,SAMEA2656990,-62.2093,-49.2285,"(-62.2093,-49.2285),(-62.2024,-49.2382)",90,,Thu Jan 06 2011 18:25:00 GMT-0700 (MST),Thu Jan 06 2011 18:48:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,329.043,-0.783906,30.4221
Tara Oceans,SAMEA2622893,-6.6323,-152.5186,"(-6.6323,-152.5186),(-6.628,-152.4607)",100,,Thu Sep 01 2011 17:38:00 GMT-0700 (MST),Thu Sep 01 2011 19:19:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,183.175,26.9523,3.98389
Tara Oceans,SAMEA2731982,-6.6367,-152.5347,"(-6.6367,-152.5347),(-6.6382,-152.5141)",100,,Fri Sep 02 2011 01:26:00 GMT-0700 (MST),Fri Sep 02 2011 02:05:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,183.3,26.9526,3.82977
Tara Oceans,SAMEA2731938,-6.6345,-152.5666,"(-6.6345,-152.5666),(-6.6344,-152.548)",100,,Thu Sep 01 2011 20:16:00 GMT-0700 (MST),Thu Sep 01 2011 20:56:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,181.822,26.9119,4.42606
Tara Oceans,SAMEA2731979,-6.6338,-152.5374,"(-6.6338,-152.5374),(-6.633,-152.5246)",100,,Thu Sep 01 2011 19:28:00 GMT-0700 (MST),Thu Sep 01 2011 19:57:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,178.607,26.8445,4.46534
Tara Oceans,SAMEA2622894,-6.6323,-152.5186,"(-6.6323,-152.5186),(-6.628,-152.4607)",100,,Thu Sep 01 2011 17:38:00 GMT-0700 (MST),Thu Sep 01 2011 19:19:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,183.175,26.9523,3.98389
Tara Oceans,SAMEA2622697,-8.9632,-139.2276,"(-8.9632,-139.2276),(-9.0063,-139.1394)",115,,Thu Jul 28 2011 17:15:00 GMT-0700 (MST),Thu Jul 28 2011 20:03:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,179.917,24.6963,2.33358
Tara Oceans,SAMEA2620484,-21.4552,56.732,"(-21.4552,56.732),(-21.4612,56.7654)",120,,Sun May 09 2010 13:13:00 GMT-0700 (MST),Sun May 09 2010 14:27:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,193.342,23.358,0.269786
Tara Oceans,SAMEA2620477,-21.4552,56.732,"(-21.4552,56.732),(-21.4612,56.7654)",120,,Sun May 09 2010 13:13:00 GMT-0700 (MST),Sun May 09 2010 14:27:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,193.342,23.358,0.269786
Tara Oceans,SAMEA2730766,-21.4801,56.8379,"(-21.4801,56.8379),(-21.4792,56.8467)",120,,Sun May 09 2010 11:17:00 GMT-0700 (MST),Sun May 09 2010 11:40:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.132,27.5263,0.244232
Tara Oceans,SAMEA2622803,-9.067,-140.6346,"(-9.067,-140.6346),(-9.0714,-140.5973)",120,,Fri Aug 05 2011 17:31:00 GMT-0700 (MST),Fri Aug 05 2011 22:18:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,175.896,25.2218,4.45868
Tara Oceans,SAMEA2657006,-8.9026,-142.6406,"(-8.9026,-142.6406),(-8.9058,-142.6179)",140,,Tue Aug 09 2011 22:57:00 GMT-0700 (MST),Tue Aug 09 2011 23:44:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,159.902,23.6955,4.26365
Tara Oceans,SAMEA2657066,-8.8914,-142.6245,"(-8.8914,-142.6245),(-8.8946,-142.5944)",140,,Tue Aug 09 2011 18:39:00 GMT-0700 (MST),Tue Aug 09 2011 19:38:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.965,23.8733,3.43205
Tara Oceans,SAMEA2622844,-8.9103,-142.5767,"(-8.9103,-142.5767),(-8.8999,-142.5461)",140,,Tue Aug 09 2011 17:05:00 GMT-0700 (MST),Tue Aug 09 2011 21:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,160.49,23.7065,3.67243
Tara Oceans,SAMEA2622743,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2622742,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2622741,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2622740,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2622739,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2657043,-8.9062,-142.6133,"(-8.9062,-142.6133),(-8.9063,-142.6124)",150,,Tue Aug 09 2011 22:14:00 GMT-0700 (MST),Tue Aug 09 2011 22:50:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,156.556,21.1841,5.30541
Tara Oceans,SAMEA2622746,-8.896,-140.2861,"(-8.896,-140.2861),(-8.9109,-140.2845)",150,,Mon Aug 01 2011 17:52:00 GMT-0700 (MST),Tue Aug 02 2011 00:37:00 GMT-0700 (MST),oceanic epipelagic zone biome,marine wind mixed layer,particulate matter,161.318,22.1151,5.02326
Tara Oceans,SAMEA2622563,-23.1569,-129.5943,"(-23.1569,-129.5943),(-23.2189,-129.4997)",155,,Wed Jun 15 2011 00:55:00 GMT-0700 (MST),Wed Jun 15 2011 04:50:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,207.089,22.2614,0.476585
Tara Oceans,SAMEA2621892,-29.6267,-101.3578,"(-29.6267,-101.3578),(-29.668,-101.2285)",155,,Thu Mar 24 2011 19:09:00 GMT-0700 (MST),Thu Mar 24 2011 23:14:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,221.335,18.1338,0.110812
Tara Oceans,SAMEA2621975,-28.2203,-107.902,"(-28.2203,-107.902),(-28.1874,-107.6385)",175,,Mon Mar 28 2011 22:23:00 GMT-0700 (MST),Tue Mar 29 2011 04:22:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,217.199,18.3343,1.20477
Tara Oceans,SAMEA2621970,-28.2203,-107.902,"(-28.2203,-107.902),(-28.1874,-107.6385)",175,,Mon Mar 28 2011 22:23:00 GMT-0700 (MST),Tue Mar 29 2011 04:22:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,217.199,18.3343,1.20477
Tara Oceans,SAMEA2621968,-28.2203,-107.902,"(-28.2203,-107.902),(-28.1874,-107.6385)",175,,Mon Mar 28 2011 22:23:00 GMT-0700 (MST),Tue Mar 29 2011 04:22:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,217.199,18.3343,1.20477
Tara Oceans,SAMEA2623764,33.9044,-56.7834,"(33.9044,-56.7834),(34.1504,-56.9684)",250,,Mon Feb 27 2012 15:28:00 GMT-0700 (MST),Mon Feb 27 2012 21:34:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,191.753,18.169,4.0429
Tara Oceans,SAMEA2620115,18.735,66.3895,"(18.735,66.3895),(18.7341,66.3896)",270,,Sat Mar 20 2010 08:15:00 GMT-0700 (MST),Sat Mar 20 2010 16:00:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.30302,15.6142,19.5665
Tara Oceans,SAMEA2620114,18.735,66.3895,"(18.735,66.3895),(18.7341,66.3896)",270,,Sat Mar 20 2010 08:15:00 GMT-0700 (MST),Sat Mar 20 2010 16:00:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.30302,15.6142,19.5665
Tara Oceans,SAMEA2620183,17.4857,68.0172,"(17.4857,68.0172),(17.4855,68.0247)",285,,Mon Mar 22 2010 15:48:00 GMT-0700 (MST),Mon Mar 22 2010 16:22:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.2655,15.0776,21.9004
Tara Oceans,SAMEA2620045,18.9918,64.5757,"(18.9918,64.5757),(19.0351,64.5638)",340,,Tue Mar 16 2010 06:13:00 GMT-0700 (MST),Tue Mar 16 2010 13:54:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.36923,14.9876,22.4446
Tara Oceans,SAMEA2620044,18.9918,64.5757,"(18.9918,64.5757),(19.0351,64.5638)",340,,Tue Mar 16 2010 06:13:00 GMT-0700 (MST),Tue Mar 16 2010 13:54:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.36923,14.9876,22.4446
Tara Oceans,SAMEA2622512,-16.9727,-100.6633,"(-16.9727,-100.6633),(-16.9486,-100.6715)",350,,Wed Jun 01 2011 16:00:00 GMT-0700 (MST),Wed Jun 01 2011 21:46:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,3.17106,10.8931,30.409
Tara Oceans,SAMEA2623322,14.1468,-116.6821,"(14.1468,-116.6821),(14.2025,-116.6433)",375,,Sat Dec 03 2011 14:31:00 GMT-0700 (MST),Sat Dec 03 2011 18:48:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,0.628413,8.91148,35.7167
Tara Oceans,SAMEA2622444,-1.8191,-84.6284,"(-1.8191,-84.6284),(-1.8902,-84.6141)",380,,Sun May 22 2011 13:20:00 GMT-0700 (MST),Sun May 22 2011 20:46:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,1.27395,10.2584,34.6449
Tara Oceans,SAMEA2622370,2.1008,-84.5107,"(2.1008,-84.5107),(2.0649,-84.5546)",380,,Fri May 13 2011 16:08:00 GMT-0700 (MST),Fri May 13 2011 23:08:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,2.51667,11.3158,33.916
Tara Oceans,SAMEA2622306,0.0735,-84.5995,"(0.0735,-84.5995),(0.0063,-84.585)",380,,Wed May 04 2011 12:45:00 GMT-0700 (MST),Wed May 04 2011 19:48:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,4.60625,10.193,37.6941
Tara Oceans,SAMEA2623622,36.3473,-72.7081,"(36.3473,-72.7081),(36.4121,-72.9289)",390,,Mon Jan 30 2012 22:16:00 GMT-0700 (MST),Tue Jan 31 2012 03:41:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,190.548,17.95,4.69098
Tara Oceans,SAMEA2623398,6.3929,-103.0691,"(6.3929,-103.0691),(6.3559,-103.0598)",450,,Sun Dec 11 2011 20:37:00 GMT-0700 (MST),Mon Dec 12 2011 01:53:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,0.78015,8.21056,36.8861
Tara Oceans,SAMEA2622207,-5.2771,-85.2995,"(-5.2771,-85.2995),(-5.261,-85.1678)",480,,Fri Apr 22 2011 12:08:00 GMT-0700 (MST),Fri Apr 22 2011 17:13:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,4.42525,9.19582,40.009
Tara Oceans,SAMEA2622068,-25.8339,-111.8078,"(-25.8339,-111.8078),(-25.8076,-111.6906)",488,,Mon Apr 04 2011 13:55:00 GMT-0700 (MST),Mon Apr 04 2011 22:34:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,155.558,8.11313,24.644
Tara Oceans,SAMEA2623109,31.5319,-159.0668,"(31.5319,-159.0668),(31.528,-159.0224)",550,,Wed Oct 05 2011 20:45:00 GMT-0700 (MST),Thu Oct 06 2011 02:52:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,138.736,6.68972,29.0941
Tara Oceans,SAMEA2619983,20.8188,63.6158,"(20.8188,63.6158),(20.8457,63.5851)",600,,Fri Mar 12 2010 17:08:00 GMT-0700 (MST),Sat Mar 13 2010 14:25:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,1.63999,12.066,31.8025
Tara Oceans,SAMEA2619982,20.8188,63.6158,"(20.8188,63.6158),(20.8457,63.5851)",600,,Fri Mar 12 2010 17:08:00 GMT-0700 (MST),Sat Mar 13 2010 14:25:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,1.63999,12.066,31.8025
Tara Oceans,SAMEA2622680,-8.978,-139.2432,"(-8.978,-139.2432),(-8.9729,-139.2393)",600,,Wed Jul 27 2011 19:28:00 GMT-0700 (MST),Thu Jul 28 2011 03:26:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,38.1151,7.21224,42.5321
Tara Oceans,SAMEA2623704,34.6054,-71.2317,"(34.6054,-71.2317),(34.6663,-71.2907)",640,,Thu Feb 16 2012 12:01:00 GMT-0700 (MST),Thu Feb 16 2012 18:22:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,138.083,11.0123,21.8309
Tara Oceans,SAMEA2623524,25.6405,-88.4085,"(25.6405,-88.4085),(25.6236,-88.45)",640,,Tue Jan 10 2012 14:49:00 GMT-0700 (MST),Tue Jan 10 2012 20:15:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,108.24,9.75626,31.8512
Tara Oceans,SAMEA2623167,35.3379,-127.7376,"(35.3379,-127.7376),(35.2698,-127.7268)",650,,Wed Oct 19 2011 19:27:00 GMT-0700 (MST),Thu Oct 20 2011 00:58:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,8.57745,4.93663,44.083
Tara Oceans,SAMEA2623166,35.3379,-127.7376,"(35.3379,-127.7376),(35.2698,-127.7268)",650,,Wed Oct 19 2011 19:27:00 GMT-0700 (MST),Thu Oct 20 2011 00:58:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,8.57745,4.93663,44.083
Tara Oceans,SAMEA2622585,-23.1719,-129.6713,"(-23.1719,-129.6713),(-23.2232,-129.5986)",696,,Wed Jun 15 2011 18:43:00 GMT-0700 (MST),Thu Jun 16 2011 02:45:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,199.248,5.79145,29.1818
Tara Oceans,SAMEA2623800,34.155,-49.6942,"(34.155,-49.6942),(34.0771,-49.8233)",740,,Thu Mar 01 2012 18:50:00 GMT-0700 (MST),Thu Mar 01 2012 22:40:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,155.157,10.5654,21.2692
Tara Oceans,SAMEA2623055,22.7224,-158.0497,"(22.7224,-158.0497),(22.7546,-158.0067)",746,,Sat Oct 01 2011 00:58:00 GMT-0700 (MST),Sat Oct 01 2011 06:26:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,21.9058,4.6696,37.9068
Tara Oceans,SAMEA2623915,43.7649,-16.8935,"(43.7649,-16.8935),(43.7182,-16.8714)",800,,Mon Mar 19 2012 14:59:00 GMT-0700 (MST),Mon Mar 19 2012 18:18:00 GMT-0700 (MST),marine biome,marine mesopelagic zone,particulate matter,175.307,10.2118,18.2058
Tara Oceans,SAMEA2620377,-0.6623,73.1611,"(-0.6623,73.1611),(-0.6625,73.161)",5,,Thu Apr 15 2010 02:01:00 GMT-0700 (MST),Thu Apr 15 2010 05:28:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,185.733,30.1257,0.477267
Tara Oceans,SAMEA2620220,14.5375,70.0244,"(14.5375,70.0244),(14.5536,70.0128)",60,,Tue Mar 30 2010 10:56:00 GMT-0700 (MST),Tue Mar 30 2010 12:20:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,148.328,27.1177,-0.224514
Tara Oceans,SAMEA2620070,18.5706,66.5023,"(18.5706,66.5023),(18.5918,66.622)",5,,Thu Mar 18 2010 04:27:00 GMT-0700 (MST),Thu Mar 18 2010 08:32:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,193.354,26.8176,-1.41558
